Ticker,Name,Series Type,Currency,Country,Sector,Industry,Sic,Exchange,Cik,Fiscal_End,Units,Scale,Flow,Adjustment,Periodicity,Metadata,Corporate_History
IGITA10D,Italy 10-year Government Bond Yield (with GFD Extension),Government Bond Yields,Italy Lira (Euro from 01/01/1999),Italy,,,,,,,Percent per Annum,Units,Stock,none,Annual From Dec 1310 To Nov 1807<BR>Monthly From Dec 1807 To Nov 1983<BR>Weekly From Dec 1983 To Dec 1988<BR>Daily From Jan 1989 To Mar 2022<BR>,"Sources: Paul Schmelzing, Eight Centuries of Global Real interest Rates, R-G, and the 'suprasecular' decline, 1311-2018,' Bank of England Staff Working Paper No. 845; The Economist (1863-1914), La Riforma Sociale (1900-1923), League of Nations (1924-45), Bruno Bianchi, Appendice statistica: Il rendimento del consolidato dal 1862 al 1946, Capitale Industriale e Capitale Finanziario: Il Caso Italiano, Bologna: Societa Editrice il Mulino, 1979; Banca d'Italia, Bolletino (1946-) <br />Notes: Annual data from 1310 to 1806 is taking from Schmelzing. Naples 6% Consolidated Bond traded in Amsterdam (BGNAP6-AM) is used from November 1807 to January 1814, the Naples 5% Bond traded in Amsterdam (BGNAP5-AM) is used from February 1814 to December 1834, the Rome 5% Bonds of 1831 and 1845 (BGITROM531-PA) is used from January 1835 to December 1861. The Italian Rentes (BGITAR-ML) are used from January 1862 to October 1954 for domestic bond yields.  The Rentes paid 5% interest from 1862 to June 1906, 3.75% from July 1906 to 1911, and 3.5% beginning in 1912.  External bond yields are provided by the Italy 5%-3.75%-3.5% Rentes of 1861, first quoted in Paris (BGITA5-PA) from August 1861 to February 1863, and then in London (BGITA561-LO). The yields differ from the Italian yields after World War I because of exchange rate fluctuations.<br />For domestic yields, the 3.5% consol is used from 1900 until 1953, and the 5% reconstruction loan of 1978 is used beginning in 1954.  An index of government treasury bonds begins in 1955. The average maturity of these bonds is six years.",
Date,Ticker,Open,High,Low,Close
12/31/1310,IGITA10D,7.8134211,7.8134211,7.8134211,7.8134211
12/31/1311,IGITA10D,7.8134211,7.8134211,7.8134211,7.8134211
12/31/1312,IGITA10D,7.8134211,7.8134211,7.8134211,7.8134211
12/31/1313,IGITA10D,7.8134211,7.8134211,7.8134211,7.8134211
12/31/1314,IGITA10D,7.8134211,7.8134211,7.8134211,7.8134211
12/31/1315,IGITA10D,7.9371233,7.9371233,7.9371233,7.9371233
12/31/1316,IGITA10D,8.0735714,8.0735714,8.0735714,8.0735714
12/31/1317,IGITA10D,7.9612698,7.9612698,7.9612698,7.9612698
12/31/1318,IGITA10D,7.8489683,7.8489683,7.8489683,7.8489683
12/31/1319,IGITA10D,7.7366667,7.7366667,7.7366667,7.7366667
12/31/1320,IGITA10D,7.4825,7.4825,7.4825,7.4825
12/31/1321,IGITA10D,7.3301852,7.3301852,7.3301852,7.3301852
12/31/1322,IGITA10D,7.1778704,7.1778704,7.1778704,7.1778704
12/31/1323,IGITA10D,7.0255556,7.0255556,7.0255556,7.0255556
12/31/1324,IGITA10D,7.1426744,7.1426744,7.1426744,7.1426744
12/31/1325,IGITA10D,7.3150617,7.3150617,7.3150617,7.3150617
12/31/1326,IGITA10D,7.3325,7.3325,7.3325,7.3325
12/31/1327,IGITA10D,7.222172,7.222172,7.222172,7.222172
12/31/1328,IGITA10D,7.111844,7.111844,7.111844,7.111844
12/31/1329,IGITA10D,7.001516,7.001516,7.001516,7.001516
12/31/1330,IGITA10D,6.8911879,6.8911879,6.8911879,6.8911879
12/31/1331,IGITA10D,6.7808599,6.7808599,6.7808599,6.7808599
12/31/1332,IGITA10D,6.6455319,6.6455319,6.6455319,6.6455319
12/31/1333,IGITA10D,6.5420315,6.5420315,6.5420315,6.5420315
12/31/1334,IGITA10D,6.529596,6.529596,6.529596,6.529596
12/31/1335,IGITA10D,6.6027788,6.6027788,6.6027788,6.6027788
12/31/1336,IGITA10D,7.0189305,7.0189305,7.0189305,7.0189305
12/31/1337,IGITA10D,6.7725184,6.7725184,6.7725184,6.7725184
12/31/1338,IGITA10D,6.7050023,6.7050023,6.7050023,6.7050023
12/31/1339,IGITA10D,6.6374861,6.6374861,6.6374861,6.6374861
12/31/1340,IGITA10D,6.6250505,6.6250505,6.6250505,6.6250505
12/31/1341,IGITA10D,6.65506,6.65506,6.65506,6.65506
12/31/1342,IGITA10D,6.6290909,6.6290909,6.6290909,6.6290909
12/31/1343,IGITA10D,6.645,6.645,6.645,6.645
12/31/1344,IGITA10D,5.7410784,5.7410784,5.7410784,5.7410784
12/31/1345,IGITA10D,5.4425629,5.4425629,5.4425629,5.4425629
12/31/1346,IGITA10D,6.0040384,6.0040384,6.0040384,6.0040384
12/31/1347,IGITA10D,6.2455319,6.2455319,6.2455319,6.2455319
12/31/1348,IGITA10D,5.8519892,5.8519892,5.8519892,5.8519892
12/31/1349,IGITA10D,5.5147368,5.5147368,5.5147368,5.5147368
12/31/1350,IGITA10D,6.0118782,6.0118782,6.0118782,6.0118782
