Ticker,Name,Series Type,Currency,Country,Sector,Industry,Sic,Exchange,Cik,Fiscal_End,Units,Scale,Flow,Adjustment,Periodicity,Metadata,Corporate_History
IGDNK10D,Denmark 10-year Government Bond Yield (with GFD extension),Government Bond Yields,Denmark Krone,Denmark,,,,,,,Percent per Annum,Units,Stock,none,Monthly From Sep 1788 To Dec 1981<BR>Daily From Jan 1982 To Nov 2021<BR>,"Sources: London Times (1821-1844), Banker`s Magazine and The Economist (1845-1858), Statistiske Department, Statistisk Arbog, Copenhagen: Statistiske Dept. (1864-31), League of Nations (1932-45), Danmarks Bank, Monetary Review (1946-)      <br />Notes: The Denmark 4% Crown Bonds (Kroondeenen) (Amsterdam SE) (BGDNK4K-AM) is used from September 1788 to August 1825, the Denmark 3% Stock of 1825 (BGDNK3S-LO) is used from September 1825 to December 1869, the Denmark 4% Stock of 1862 (BGDNK462-LO) is used from January 1870 to November 1886, both trading in London.  Domestic quotes begin with the Denmark 3.50% Consolidated Bond (BGDNK35C-KO) which is used from December 1886 to November 1937, and the Denmark 4.50% Gold Trust Receipts due 1962 (BGDNK4562) which traded in New York is used from December 1938 to September 1958. In Denmark, the consolidated 3.5% bond is used through 1976. In 1977, the 10-year bond is used.  Denmark has not defaulted on its bonds.",
Date,Ticker,Open,High,Low,Close
12/31/1871,IGDNK10D,4.8048,4.8048,4.611,4.611
12/31/1872,IGDNK10D,4.507,4.507,4.4444,4.4444
12/31/1873,IGDNK10D,4.3716,4.3836,4.336,4.336
12/31/1874,IGDNK10D,4.3011,4.336,4.3011,4.3243
12/31/1875,IGDNK10D,4.3127,4.3597,4.3127,4.336
12/31/1876,IGDNK10D,4.3011,4.3956,4.3011,4.3956
12/31/1877,IGDNK10D,4.4199,4.5198,4.4199,4.5198
12/31/1878,IGDNK10D,4.5584,4.611,4.4199,4.4199
12/31/1879,IGDNK10D,4.4077,4.4077,4.2328,4.244
12/31/1880,IGDNK10D,4.244,4.244,4.0921,4.1026
12/31/1881,IGDNK10D,4.0816,4.1237,4.01,4.1026
12/31/1882,IGDNK10D,4.0816,4.1131,4.0302,4.0712
12/31/1883,IGDNK10D,4.0712,4.0712,4.0404,4.0609
12/31/1884,IGDNK10D,4.0609,4.0609,4.01,4.01
12/31/1885,IGDNK10D,4.0201,4.0302,3.9702,4
12/31/1886,IGDNK10D,3.9702,3.99,3.6745,3.6745
12/31/1887,IGDNK10D,3.5623,3.5897,3.5623,3.5806
12/31/1888,IGDNK10D,3.5806,3.5897,3.5264,3.5354
12/31/1889,IGDNK10D,3.5354,3.5623,3.5354,3.5623
12/31/1890,IGDNK10D,3.5533,3.6745,3.5354,3.6364
12/31/1891,IGDNK10D,3.6364,3.7736,3.6364,3.7736
12/31/1892,IGDNK10D,3.7433,3.7736,3.6939,3.6939
12/31/1893,IGDNK10D,3.7433,3.7433,3.6842,3.7234
12/31/1894,IGDNK10D,3.7234,3.7234,3.5088,3.5088
12/31/1895,IGDNK10D,3.4653,3.5,3.4063,3.5
12/31/1896,IGDNK10D,3.5,3.5176,3.4826,3.5176
12/31/1897,IGDNK10D,3.5176,3.5176,3.4653,3.4826
12/31/1898,IGDNK10D,3.4826,3.5176,3.4739,3.5176
12/31/1899,IGDNK10D,3.5353,3.7333,3.5264,3.7135
12/31/1900,IGDNK10D,3.7234,3.8674,3.6939,3.8674
