iso,year,XPTOT,IPTOT,SH_PRIM,SH_SECD,GDP,XCH_RATE,POP,TARIFF
DMA,2020,140197111.6473089,263659810.5231467,15.3493871438143,12.3800890710598,366498689.9914231,0.28888873211005667,71.991,
DNK,2014,117158667001.2022,102222680502.9736,1.38246259773525,19.7849958878059,214524688033.4299,0.1082820910968893,5643.475,0.0
DNK,2015,109790768630.65958,96342599974.39877,0.957580201288368,19.9874545918162,198113290117.10144,0.09728813066891288,5683.483,0.0
DNK,2016,123897225423.73672,108398744421.06406,0.961160974086306,20.6686168257458,231904448382.7395,0.110021607469954,5728.01,0.0
DNK,2017,142127348298.76273,123611299255.7231,1.30480035996571,20.7432378422377,258050322292.89044,0.11767215182107556,5764.98,0.0
DNK,2018,150581948755.12637,134856949050.75278,1.03723876031743,21.0622089719338,267492441170.68076,0.11869782889229741,5793.636,0.0
DNK,2019,159967941117.72552,139807562755.1657,1.32810461688818,21.1196289349155,274287523498.20303,0.11746778334650916,5814.422,0.0
DNK,2020,150564873844.86288,132585759284.97691,1.36527385448283,20.8177014186482,277043389025.7692,0.11922675479796609,5831.404,
DOM,2014,10268614583.716627,12389034495.507679,5.19345629140274,29.7690586812,40827224085.31905,0.013954860974372709,10165.182,2.4026419628342994
DOM,2015,11068291081.051558,13233317579.082449,5.4846959306391,28.4963681779993,46580614630.70806,0.01453076317025754,10281.675,2.768321011143905
DOM,2016,13405875489.384375,15518133476.14566,5.50727322415818,27.5780873614009,56069524836.93309,0.01607822433874427,10397.738,2.827097353379328
DOM,2017,14720007280.104809,16498178927.300854,5.34266664299661,28.0687739986086,62156561692.92301,0.016345580582708873,10513.111,2.8437264754968923
DOM,2018,15102697828.673693,18278947657.780266,5.14778281886673,28.8112847763176,64126454281.94807,0.015138995120087375,10627.147,2.658247074674614
DOM,2019,16074820221.816513,19470065069.613926,5.22728892621582,29.0773366472454,69680626354.31726,0.015273365313162727,10738.957,2.5477783936819773
DOM,2020,11251640506.095446,15988442005.190638,6.04147752532252,30.2824717113219,61498834441.49427,0.013799310329505656,10847.904,
DZA,2014,39615261376.40392,41485081150.16301,10.2863971304363,42.310575952324,129938685928.12611,0.007542033298721749,38923.688,
DZA,2015,25174048301.69242,39679328502.17276,11.5787146802361,35.7260932621237,108640917932.5986,0.006500508109409786,39728.02,
DZA,2016,24739492376.058353,41547421718.65591,12.2200948647808,34.7013628014593,118526816455.41603,0.006767303642476043,40551.398,
DZA,2017,29911078232.02339,43202470285.66592,11.7560737860374,36.7875949608502,132161582107.93703,0.007001491945361379,41389.174,
DZA,2018,33904284304.400723,42220283958.58586,11.8402331278145,39.1388743564293,131479065961.10983,0.006428571620714609,42228.415,
DZA,2019,30565581220.596138,39197986645.95987,12.3803742846933,37.4392387031716,134092744088.62999,0.006564069986283173,43053.054,
DZA,2020,19351270174.097874,31862845629.444653,14.2277234958838,34.2486109235704,113227782289.67795,0.006152541921685616,43851.043,
EAP,2014,2124295682596.2441,1965329402358.5278,9.56029825527238,41.9070563903203,7752058303272.449,,2023595.907,
EAP,2015,2181805733945.1694,1916853668228.7412,9.23556359614339,39.9080543909297,8696971995962.369,,2038190.024,
EAP,2016,2361428550618.7065,2132833705102.5193,8.91095654626231,38.8180362826921,10050395324701.502,,2053107.304,
EAP,2017,2753424149063.716,2540729460040.8135,8.3885434320604,39.0468178986319,11525850628767.697,,2068150.87,
EAP,2018,2910085939186.801,2815170813057.4893,7.94442787124104,38.9820905574787,12432312588830.082,,2081650.327,
EAP,2019,3031165835194.657,2876140022271.9995,7.95636541818769,37.9734914352136,13440885075679.826,,2093675.075,
EAP,2020,2978009039009.769,2663537966758.7075,8.55732076367313,37.175685793538,13614232261165.932,,2105003.391,
EAR,2014,1717794570252.7422,1864585461042.775,9.69806721177854,32.7263949932523,6451643298750.416,,3079685.581,
EAR,2015,1586649107478.2124,1845420567173.115,9.76160444831172,30.3629699632381,6746183758768.47,,3122156.833,
EAR,2016,1783182117477.3982,2032114600654.805,9.7308493922672,29.8609871008368,7811873842410.3955,,3164439.749,
EAR,2017,2107573527603.557,2393556740168.2485,9.59102037671295,30.4426241886135,8855634732280.25,,3206485.623,
EAR,2018,2240672891311.8135,2482116115206.623,9.3229487732018,31.0053164494727,8587438078447.2,,3248413.593,
EAR,2019,2304801928645.2627,2511605668157.7446,9.64618641728455,29.8183814663315,9231309388878.57,,3290291.029,
EAR,2020,1904791262180.2126,2066833574644.164,10.8188308809065,28.82924547689,8459798207691.836,,3332105.361,
EAS,2014,4328685557701.588,4105573912767.2935,5.16306039562979,34.3762606431077,13367819749105.201,,2267485.985,
EAS,2015,4345006493858.5933,3925877302895.11,5.03316620427297,33.7964498878186,14337452751857.092,,2282863.725,
EAS,2016,4746289905315.406,4299588660652.6055,4.92073197092804,33.1964892834699,16777882792899.31,,2298500.738,
EAS,2017,5509583082228.806,5045638805621.665,4.69856951178333,33.4775640662001,18821324207898.863,,2314112.848,
EAS,2018,5770434604372.898,5458160943800.76,4.47332867342129,33.4175835539495,19751992526342.117,,2328193.462,
EAS,2019,5921053589118.044,5541526875251.563,,,21087908186685.32,,2340673.749,
EAS,2020,5700885926761.386,5081505349838.516,,,,,2352037.717,
ECA,2014,748832788972.7317,683618813832.0105,5.43118472320153,28.6365218867775,2456287687272.096,,407567.142,
ECA,2015,613604491665.9541,566833998092.9827,5.80932328759759,29.0196602462003,2025684323535.9697,,410111.294,
ECA,2016,633032476343.4037,618342510238.2223,5.58885535211342,28.9084552919334,2193312892186.9463,,412578.888,
ECA,2017,785557687366.8801,762894027871.0176,5.33347002342474,29.8854757102488,2584930030594.1577,,414892.969,
ECA,2018,889983458903.2753,779056952807.2375,5.11579274192144,30.9194112168544,2564588781233.081,,416931.527,
ECA,2019,918356526784.317,824960259212.9545,5.22301821606519,30.0868317961944,2735452276491.342,,418760.88,
ECA,2020,755542288782.8582,744066152704.398,5.41965464534912,28.805094334664,2509788610713.117,,420249.459,
ECS,2014,5960079593778.618,5483317404391.358,2.05126462641943,22.8647583349314,14442249094954.594,,902404.181,
ECS,2015,5639955761525.949,5162204089343.503,2.0551966194033,23.0150246256886,13402558724928.736,,906707.413,
ECS,2016,6362227737114.406,5866053099418.312,1.99789780241508,22.8833034189821,15115510440984.893,,910910.9,
ECS,2017,7327650270717.524,6772759809752.037,2.0221494321716,23.0334728045416,16783946977854.182,,914655.081,
ECS,2018,7832616023359.285,7189416345605.784,1.93386802499755,23.1778401401784,17355895628264.803,,918082.509,
ECS,2019,8051533821613.919,7440821616030.248,1.94944790111705,22.8478966171785,17884642545000.89,,920809.471,
ECS,2020,7240326344808.326,6690081983278.496,2.02766299629294,22.3612838710932,17129531349119.557,,923489.941,
ECU,2014,17342246775.612366,18334158155.68835,9.12650825871229,36.7788237639279,61822105182.32387,0.607729626878255,15951.832,
ECU,2015,13815732951.087334,15588294471.671951,9.45485142211309,31.8721276736767,64990069984.928764,0.654545478931426,16212.022,
ECU,2016,14436920231.805862,14075536532.858435,9.51901672818233,32.0230096159111,74017301880.08221,0.740634463697084,16491.116,
ECU,2017,16881968318.406118,17494665712.895493,9.32925891153764,32.5235875609332,81035452838.98048,0.776976682344123,16785.356,
ECU,2018,18224148845.518013,19153519235.890106,8.94926952274822,32.5426250874751,80621117529.68199,0.749531540259847,17084.359,
ECU,2019,19521204437.476646,19504338431.148308,8.80053114288692,32.7023208798527,84696691004.17561,0.783445110011929,17373.657,
ECU,2020,17365906675.587532,15994716559.727268,9.80330238408809,32.0045044931074,77070205974.28807,0.779999576697153,17643.06,
EGY,2014,26454113169.994644,42113832106.48451,11.3377042253521,39.8903333333333,185719383823.6272,0.0858665213926743,90424.668,
EGY,2015,28422446537.965683,46700320289.25834,11.3940627685257,36.6302058185687,215585403768.26306,0.08510252166341567,92442.549,3.9582546278806197
EGY,2016,25472373027.520557,49000012616.62181,11.769317930169,32.4559533476046,246217793366.97903,0.07387579602236155,94447.071,
EGY,2017,28972995987.68265,53681065621.19384,11.4852853025937,33.7507636887608,183159584764.54538,0.04369324999083765,96442.59,
EGY,2018,35397122599.10317,54964240298.964935,11.225001126786,34.963390724298,187167769091.1113,0.042186035262852466,98423.602,
EGY,2019,41554713864.75571,61118533952.468185,11.0489750286541,35.6234456323632,237447222095.35834,0.04671544000989541,100388.076,
EGY,2020,37335849981.268,58833280610.38849,11.5083075601375,31.8041443298969,283193857540.70056,0.04949495641819092,102334.403,
EMU,2014,3657724111051.067,3342021865411.0474,1.61579734725269,21.6873355707807,8197796556355.748,0.8073692859584468,338462.234,
EMU,2015,3522333129326.351,3181603656320.088,1.59265793488774,21.915656915222,7636733683286.21,0.7262266463747311,339488.382,
EMU,2016,4040861753049.285,3650736694013.5605,1.53909164070408,21.97014946799,8860776134796.027,0.819810593343234,340481.755,
EMU,2017,4645474131704.666,4220493160874.9834,1.6204046757785,21.9195831602623,9821417231465.559,0.8777359326007248,341217.243,
EMU,2018,4933205158559.501,4519165020377.261,1.56244225168242,21.869189088819,10252340213729.793,0.8851626527101453,341979.171,
EMU,2019,5050856431315.784,4658174805531.362,1.55157438061083,21.6815772495843,10469607781349.234,0.8770468304888822,342282.081,
EMU,2020,4595975384984.174,4194032492337.1846,1.64177693323854,21.4774082045478,10088017880988.629,0.8909124814856825,342949.773,
ERI,2014,,,,,,0.039527130203463746,,
ERI,2015,,,,,,0.042572063670336655,,
ERI,2016,,,,,,0.04824980219524977,,
ERI,2017,,,,,,0.051540741780704676,,
ERI,2018,,,,,,0.04972016850811589,,
ERI,2019,,,,,,0.051969824876413204,,
ERI,2020,,,,,,0.051741265452547466,,
ESP,2014,278650046641.89905,252855044161.6183,2.53633649111861,20.0806465676767,832224248876.0164,,46480.882,
ESP,2015,263046774505.45508,239262977705.83762,2.73536317152164,20.0869532939244,782259914943.6848,,46444.832,
ESP,2016,309161910775.56836,272774740976.44086,2.82572003160238,20.0085290526467,912517960352.596,,46484.062,
ESP,2017,357573168187.4177,320885998275.76196,2.7885291517876,20.0600412956044,1017293430795.0991,,46593.236,0.0
ESP,2018,374467451816.725,345473067021.38184,2.76115827313636,20.1231314994258,1065428626276.3546,,46797.754,0.0
ESP,2019,380933012167.2189,348077960850.2754,2.61493671130135,20.4779670493874,1091723337281.303,,47133.521,0.0
ESP,2020,306112183163.59174,291213453735.7068,3.15575136979829,20.578266164333,999334748657.5303,,47351.567,
EST,2014,13233377296.598299,12669324479.32807,3.14360908999459,24.6108992125368,16271033136.472797,,1314.545,0.0
EST,2015,11597530449.076586,11008363342.432644,2.83730102878832,23.6900638358327,15086529884.50275,,1315.407,0.0
EST,2016,13720482220.555855,13077931417.460192,2.09591797875274,23.8462479153261,17967460943.454597,,1315.79,0.0
EST,2017,15800312416.06913,14973559192.64393,2.37427690157512,23.6159422926254,20889077935.74039,,1317.384,0.0
EST,2018,17008644744.818121,16416308892.128939,1.90197139952811,23.6632482849039,22947795709.418896,,1321.977,0.0
EST,2019,17976312303.947483,16987211339.25485,2.4930042404439,22.0384487450319,24655879915.826866,,1326.898,0.0
EST,2020,16898017218.462238,16864983965.473734,1.93651945143906,21.8782419923984,24203362366.122715,,1331.057,
ETH,2014,3934541414.392164,9834803754.06621,38.5204496889284,13.4713245062584,33797198714.224194,0.031029109867020788,98094.264,4.977139525603734
ETH,2015,3958495991.8882647,12806787670.712412,36.0569753905786,16.2977936386153,42276657197.561806,0.031809801728334426,100835.453,4.478414525452136
ETH,2016,4298725116.548288,14905049699.626019,34.6988795973718,21.9325682020946,55026636183.24761,0.03408107375528823,103603.461,5.090577442238963
ETH,2017,4847242958.198724,14914137736.070288,33.7792806688833,23.5819061799905,63533998658.26504,0.03255565581431971,106399.926,5.284014671282771
ETH,2018,5288394278.415447,14417921667.966312,31.1119291620779,27.3057021409277,63162534448.48876,0.027325858625626247,109224.41,6.999998464548053
ETH,2019,5966277082.522349,15686188471.923296,33.521071998115,24.8223675100372,75142250116.19319,0.026950527954727133,112078.727,4.450995392237535
ETH,2020,5952676407.687185,14213775689.248215,35.4514063305248,23.1050196941692,83963096796.80533,0.02233217519011497,114963.583,
EUU,2014,4350444387521.795,3991389546322.3193,1.72436331123483,22.202423455758,9499589604583.771,,443576.675,
EUU,2015,4185601438767.9263,3796955998643.894,1.66860923608252,22.4307787584791,8865052748020.61,,444543.761,
EUU,2016,4808793675668.584,4357983378366.3086,1.62367022261881,22.448823605984,10282557619527.9,,445487.73,
EUU,2017,5544242247376.288,5056133117801.476,1.71484566753513,22.3561005363392,11443268898376.422,,446186.344,
EUU,2018,5893200684329.392,5429570048025.028,1.63389181242357,22.2923086996695,11959913845713.53,,446915.113,
EUU,2019,6058212496317.862,5597208035835.083,1.62644946141563,22.0987627775407,12248379248056.314,,447196.538,
EUU,2020,5542702990070.662,5068249688676.318,1.70685946948885,21.9017616178643,11850262440734.684,,447794.691,
FCS,2014,279815900843.7201,358642195310.4848,13.8747477331169,33.7830286565197,1234742613728.3987,,811249.811,
FCS,2015,202916343657.45364,331736001967.1526,,,1178254077744.261,,830536.041,
FCS,2016,194288379200.23563,334444552717.1451,,,1213996157553.7395,,849739.853,
FCS,2017,264212327429.68887,371323955622.13495,,,1302970513751.1287,,868954.263,
FCS,2018,326900903126.9087,412709679452.5077,,,1346368403332.062,,888488.369,
FCS,2019,350837517260.8928,494123980703.1794,,,1500375097134.507,,908739.462,
FCS,2020,,,,,1352574690431.2788,,930006.546,
FIN,2014,60858370599.184204,62776547359.01768,2.39829480369459,23.0974832887862,166820099654.99594,,5461.512,0.0
FIN,2015,54332578563.23824,55205152007.46317,2.25370768976039,23.305816401353,153451695097.7369,,5479.531,0.0
FIN,2016,62033099403.80865,64309806481.8628,2.31061337452533,23.4973657352495,178202508169.91287,,5495.303,0.0
FIN,2017,74401380951.3598,74310321891.4134,2.31594204179389,24.4006875798163,198141887739.6139,,5508.214,0.0
FIN,2018,79457637570.78441,82055206036.52158,2.38429412570177,24.0213782007394,206757956460.77383,,5515.525,0.0
FIN,2019,83817611496.16148,83494858262.54144,2.45483037197048,23.9306420933901,210720148540.08966,,5521.606,0.0
FIN,2020,75867434185.87625,75050467440.35388,2.45381463529669,23.5978051687182,211562314240.96072,,5530.719,
FJI,2014,1546113886.500646,1726107984.9561636,8.0985227018506,15.0127657452154,2951720451.432061,0.3220023427082101,866.447,6.706070526610332
FJI,2015,1489300050.9092183,1604554690.3519242,7.8716240846939,15.1712702717256,3064939879.1146054,0.31204051059700305,868.632,7.499987459157295
FJI,2016,1703293625.2513845,1844959795.795253,10.6643336396929,16.2026860305427,3651479165.597715,0.3535761204488801,872.406,7.534659928825292
FJI,2017,1912703494.5449324,2119022591.8807518,10.5318273601847,15.6940496694084,4159470407.1151476,0.3759185089251232,877.46,7.3560793491048
FJI,2018,2004403007.7451396,2322786990.427675,10.9065232691879,15.5373242579781,4183430182.500416,0.3590777031184948,883.49,6.775910090866602
FJI,2019,2072558953.0909212,2516102388.084192,11.8491481459647,15.5858035556379,4306010729.861438,0.3626400697438938,889.955,6.0599781798451735
FJI,2020,943322477.1570196,1530481998.275569,14.8936976269305,17.7706755988971,3413289656.9698925,0.35964487537744444,896.444,
FRA,2014,514226180352.3909,534080398315.4581,1.55635615985933,17.7459396724758,1733345633502.7686,,66312.067,-0.01751239454821041
FRA,2015,488233153495.01526,497273217638.8858,1.60564438654459,17.6796917075443,1595917955186.5452,,66548.272,-0.017517966864765675
FRA,2016,553626507891.1815,564701184494.6852,1.43711486668854,17.4341320487761,1830319290243.2925,,66724.104,-0.01639375180440078
FRA,2017,622498120718.841,643911008892.3795,1.54241477388973,17.241152651745,2011391317204.6333,,66918.02,-0.01726902005789881
FRA,2018,662477279107.3142,684216874590.995,1.65112952288889,17.0747329061413,2088571562900.156,,67101.93,-0.01642180505377818
FRA,2019,675930344742.646,696764592200.9093,1.59714194783544,17.1352034127768,2127459513091.528,,67248.926,-0.014853155162604286
FRA,2020,569378603267.5735,614342956208.1558,1.7191711786189,16.2941481306937,2030342326944.3496,,67391.582,
FRO,2014,889759486.3289635,890030189.9489533,15.0995637445468,15.9833247915599,1732481511.648413,0.1082820910968893,47.965,
FRO,2015,844072678.7272488,830569072.4792805,15.8651831301833,16.5746834695865,1648208539.264369,0.09728813066891288,48.055,
FRO,2016,1090229069.5763557,926989567.8476113,20.6817812008461,15.072408743288,2028473878.3937407,0.110021607469954,48.173,
FRO,2017,1278318389.037718,1108882425.308551,19.0103064779845,17.0017708545549,2252631074.6972156,,48.326,
FRO,2018,1221131287.2915487,1181272437.7651756,17.1771849698983,17.3484533942288,2287076571.394342,,48.497,
FRO,2019,1384003349.8739872,1233620042.5543923,18.1703076664828,18.5463178341047,2449279135.5000033,,48.677,
FRO,2020,,,,,,,48.865,
FSM,2014,61756876.9537414,143643825.43042198,24.9026219715402,6.03007725093901,194030567.24897274,0.607729626878255,107.444,1.606205581791274
FSM,2015,56067056.63430809,162061991.49238274,26.2016892166227,6.11327565271435,207157033.17245913,0.654545478931426,108.886,1.73754082781255
FSM,2016,68053419.88714567,179596377.0384595,27.1669136581261,6.0469468364427,246087058.20720434,0.740634463697084,110.215,2.0847672418521346
FSM,2017,85356249.69461009,202453317.7233376,27.6299354072962,5.4294252983908,284891553.7897361,0.776976682344123,111.461,2.251836870191948
FSM,2018,106871504.94902614,196954552.74038807,22.5121991937448,4.86644143802327,301260935.8991829,0.749531540259847,112.64,2.3222587645022155
FSM,2019,75591484.88461098,195827040.95167473,22.5138619116866,4.86413047473831,319693081.65853375,0.783445110011929,113.811,2.434620771710895
FSM,2020,,,,,,0.779999576697153,115.021,
GAB,2014,4925386697.820834,3208233970.5780745,3.62120476996243,52.7222416492686,11063090681.49279,0.0012308265419203484,1883.801,
GAB,2015,4333636546.551599,2628290294.1825933,4.31162904410146,48.1836272956901,9414398127.207813,0.0011071253853144815,1947.69,
GAB,2016,4573765125.3675,2710692297.193279,4.97313690987068,45.0378509060717,10386576708.540897,0.001249793192759943,2007.882,
GAB,2017,5826235481.007103,2881636808.2851734,5.2657648440765,45.4673089938161,11599864654.1768,0.001338099803189423,2064.812,
GAB,2018,6459207129.32504,2816663216.260887,5.43757843993054,47.1437441856787,12638812509.970358,0.0013494217650092068,2119.275,
GAB,2019,6699098788.146948,2852472899.7484026,5.55441626649173,47.2081807833901,13220205505.187336,0.0013371400987315977,2172.578,0.0
GAB,2020,5830102635.08906,2756597751.2762117,6.40403464079651,41.4690619817209,12162674790.674505,0.001355139927976343,2225.728,
GBR,2014,525324000000.0001,554257000000.0002,0.754961868118655,18.5471559971831,1863008000000.0012,1.0,64602.298,0.0
GBR,2015,523365999999.9999,551638000000.0,0.647464812431074,18.4199024713475,1919641000000.0002,0.9999999999999999,65116.219,0.0
GBR,2016,563248000000.0001,599360999999.9998,0.576173402476147,17.8524518827781,1994711999999.9973,1.0,65611.593,0.0
GBR,2017,622847225159.5787,652735228256.2141,0.573629478957654,18.1674309742517,2068687999671.605,0.9999999999999999,66058.859,0.0
GBR,2018,661556782687.4886,687042079294.2888,0.568916122573994,18.1245424392285,2141648855890.1855,1.0,66460.344,0.0
GBR,2019,689273999999.9999,716743999999.9996,0.58828913687383,17.8321903771643,2217787000000.001,1.0,66836.327,0.0
GBR,2020,577987999999.9998,585545000000.0002,0.574942034687806,16.9163069431957,2112039000000.0002,1.0,67215.293,
GEO,2014,4277959493.9090486,6088998600.61345,8.52621770980594,18.6984320781391,10712452232.519003,0.3441927280790564,3719.414,0.536430953592222
GEO,2015,3999612364.231486,5667920234.561265,7.81376160306468,19.1524974215412,9788040729.536821,0.28842967480205717,3725.276,0.35266098745076485
GEO,2016,4575491821.403245,6283047468.998267,7.29657327826766,19.2554972653198,11214508235.538424,0.31293642636854047,3727.505,0.34914705516125016
GEO,2017,5871955995.747851,7258284265.468528,6.24018684251845,20.2143684251845,12620367696.767593,0.30960899859301877,3728.004,0.3054216610502069
GEO,2018,6669443508.547899,8072822340.902947,6.76219859459993,19.9177567411221,13191530317.140213,0.295776936983425,3726.549,0.2689284994595783
GEO,2019,7506005950.738257,8733177457.253628,6.50458918722347,20.3125586294549,13692470406.680052,0.27800028387890935,3720.161,0.25180037506923275
GEO,2020,4630272675.331766,6930856162.741681,7.36975181591124,21.6332112465543,12395510617.486597,0.2508830477044142,3714.0,
GHA,2014,9398837802.826626,11853916741.598091,20.7445295705715,35.1917572248838,31430246418.113407,0.20980973283213972,27224.48,
GHA,2015,10159033843.488997,13868302632.65703,20.785198369449,32.136879835135,31090194629.184353,0.17620689629500166,27849.203,
GHA,2016,12988857111.624523,15268915860.341078,21.4813780612698,28.3442725324678,40364172280.93823,0.1894294609799479,28481.947,5.113758675508398
GHA,2017,16162330008.908836,17598134482.970737,20.0806843397019,30.3713311731212,45721357590.311066,0.17859343276168216,29121.464,
GHA,2018,17327706387.698914,17892527516.047466,18.6872687484879,31.3922992867753,48956368446.741104,0.16346312208182562,29767.108,
GHA,2019,18879896085.63284,18577951378.945786,17.6074862837021,31.5979151971596,52674377749.075096,0.15016102184600058,30417.858,4.372753934597966
GHA,2020,,,18.2377291849433,34.6854824024051,56436423886.788765,0.13939246476638856,31072.945,
GIB,2014,,,,,,1.0,33.726,
GIB,2015,,,,,,0.9999999999999999,33.742,
GIB,2016,,,,,,1.0,33.738,
GIB,2017,,,,,,0.9999999999999999,33.723,
GIB,2018,,,,,,1.0,33.715,
GIB,2019,,,,,,1.0,33.706,
GIB,2020,,,,,,1.0,33.691,
GIN,2014,1423815601.2317908,2671921433.96224,17.5238163775906,29.694167389442,5334938494.330902,8.664376041783047e-05,11150.97,
GIN,2015,1237404025.0353484,2932548081.669189,18.4782420543413,26.3246397759879,5756205450.316833,8.744158907400825e-05,11432.096,
GIN,2016,1869925798.7211843,5250289910.030587,17.5899466631447,30.1038471669991,6366460951.855394,8.258703010456408e-05,11738.434,
GIN,2017,3582660975.1375556,4539771913.482276,20.5284725323719,31.6539844960006,8022026496.082629,8.549178785652125e-05,12067.516,
GIN,2018,3573292316.332828,4334919849.715554,22.3259309476471,30.878170005732,8887218211.045115,8.317837971517434e-05,12414.292,
GIN,2019,3172059197.437443,4476956276.874159,24.1886016618938,28.5350463876243,10587327780.977226,8.530658750415577e-05,12771.246,
GIN,2020,6499754984.042436,4536210962.490623,23.667242326192,32.7303708682801,12231213077.550367,,13132.792,
GMB,2014,163160835.20782825,272130558.0746604,22.4588391707898,13.214834279827,747179632.867414,0.014562341200886002,2024.037,
GMB,2015,176774492.1048752,300763856.992992,22.2088860199147,17.1434530643603,902079438.3238996,0.015398820744231016,2085.86,
GMB,2016,174952004.4840216,331067594.25664705,21.8613793599274,20.9355929614924,1099530996.8515344,0.017076119456949083,2149.134,
GMB,2017,196315708.322361,427133227.8495123,21.0018946913892,17.8927550195818,1169279787.3366034,0.01667013219813162,2213.9,
GMB,2018,272069311.3011046,518202376.237662,19.8715905862973,17.3104251773373,1252220359.4981344,0.015566019165442478,2280.092,
GMB,2019,295244214.1785063,499308171.76415086,21.797195274515,15.7929936821528,1430628541.9872642,0.015649352600671393,2347.696,
GMB,2020,,,,,1483504717.8708677,0.0151451345675348,2416.664,
GNB,2014,129550347.80177225,201214267.4964837,41.1323465870759,14.4150495042825,641103491.443327,0.0012308265419203484,1692.433,
GNB,2015,188976670.63748538,221192801.40228197,46.7881252736562,12.2539713386309,686113964.8190804,0.0011071253853144815,1737.207,
GNB,2016,231471953.48694387,273351149.66831475,46.3483590123963,12.5535840489187,873211692.343382,0.001249793192759943,1782.434,
GNB,2017,291364566.5279004,346954803.59495443,49.1578077854646,12.6001704349839,1049056145.1425037,0.001338099803189423,1828.146,6.330979724721233
GNB,2018,285055643.05753994,346698587.71715814,30.7237033700399,12.6652641313712,1127767732.1090558,0.0013494217650092068,1874.304,
GNB,2019,228823259.7528779,395711784.2148207,30.3965794546532,13.2629614582098,1127877698.6522882,0.0013371400987315977,1920.917,3.9779332763900483
GNB,2020,160670308.380813,326642025.4303695,30.8632447518505,13.4801601747361,1116770823.3975847,0.001355139927976343,1967.998,
GNQ,2014,8725301046.663116,5081468609.144826,1.29424877164029,70.1909452181904,13227510683.69008,0.0012308265419203484,1122.273,0.791742054102736
GNQ,2015,4889913759.593986,3643764425.3947725,1.88839087566802,59.1005872679086,8630507371.188387,0.0011071253853144815,1168.575,0.4081740332839693
GNQ,2016,4280287977.1848326,3429028837.7321496,2.33223920932761,52.3302543282798,8325330431.691759,0.001249793192759943,1215.181,0.5778343496337215
GNQ,2017,5580119713.4636755,4129900527.7651134,2.31546339686272,56.8622280929059,9479825593.986338,0.001338099803189423,1262.008,0.39827296270208057
GNQ,2018,5852134526.682785,4322371988.732377,2.25797967696779,57.2950813328127,9816623719.122599,0.0013494217650092068,1308.966,0.40632668166033903
GNQ,2019,4723479490.13149,3729881436.986362,2.43041755808522,53.0364749200023,8944810653.99076,0.0013371400987315977,1355.982,0.5534411831449029
GNQ,2020,3386737250.060254,3631035100.576212,2.99484757425053,45.2115265093276,7817044026.225136,0.001355139927976343,1402.985,
GRC,2014,46423398679.98413,48645751992.571,3.5818412676245,14.1137771247844,142996028230.06848,,10892.413,0.0082874184109873
GRC,2015,41133133212.86635,42443377010.638535,3.87037901605029,14.5179144061032,127844510173.54797,,10820.883,0.0
GRC,2016,44727003433.31207,46791682640.89383,3.52053098365308,14.551331016071,142744312687.76892,,10775.971,0.0
GRC,2017,54264626839.92099,56604659935.71872,3.85097930152294,13.761404522314,155108491482.4515,,10754.679,0.0
GRC,2018,61944183352.1315,65317363112.63901,3.65885946614529,13.2259986047417,159010198751.33014,,10732.882,0.009481572022969243
GRC,2019,64477107224.29211,67143249777.71671,3.77917680732401,12.8862960176626,160862218319.31052,,10721.582,0.0
GRC,2020,47111378966.13943,58267700442.32159,4.1178543585904,13.9128567755269,147739802985.7751,,10715.549,
GRD,2014,290809880.7135949,299588197.54628056,6.10163251922051,12.8104181844852,553943979.3042003,0.2250850469919463,108.9,
GRD,2015,334303042.75793964,331878800.2433786,7.42834096121826,12.3243977331582,652587030.3736129,0.2424242514560837,109.603,
GRD,2016,388695938.91065496,392261956.69882625,6.20638547046556,12.1551729461193,786280670.9146336,0.2743090606285496,110.263,
GRD,2017,449207630.0515465,478272313.3540486,5.37154325760442,12.715876749963,874631140.5491186,0.2877691416089344,110.874,
GRD,2018,466097576.33195686,513012698.66673934,5.26417533940953,13.4838439793629,875974735.0589442,0.2776042741703137,111.449,
GRD,2019,495311408.4408749,549862401.2861503,4.89453618239019,13.5560522075706,949068307.9170035,0.2901648555599737,112.002,
GRD,2020,196000668.2978382,461878627.1179776,4.86866042130676,13.37878504514,849578427.8258574,0.28888873211005667,112.519,
GRL,2014,664501590.0626223,839690144.7755572,17.3355902451257,15.6961945959501,1727197376.9862008,0.1082820910968893,56.295,
GRL,2015,614725406.6166426,744634379.4041604,17.0377903864683,17.0467116297327,1635784832.3633244,0.09728813066891288,56.114,
GRL,2016,817341736.4646785,903708932.5670333,18.4117385602265,17.6874070578423,2005006205.8731883,0.110021607469954,56.186,
GRL,2017,898284783.6069826,965757928.6881053,19.2315729127041,17.0771695393831,2196242635.347942,,56.172,
GRL,2018,933905426.4102945,1029718598.9466008,17.8943216847087,17.6426325130515,2287290228.1219993,,56.023,
GRL,2019,,,,,,,56.225,
GRL,2020,,,,,,,56.367,
GTM,2014,7645017376.283217,11721502061.826519,10.0744834989334,23.1927165333151,35158617444.00434,0.07859690734607792,15306.316,1.3610335392223423
GTM,2015,8071503614.143697,12236971597.007011,9.96700303156264,22.7375109396278,40703687275.138916,0.08550768097353444,15567.419,1.4984179969933198
GTM,2016,9174323564.491545,13511991841.035145,9.66139547275044,22.6144411202747,48921665226.87098,0.09745270988115101,15827.69,1.662953886180712
