Ticker,Name,Series Type,Currency,Country,Sector,Industry,Sic,Exchange,Cik,Fiscal_End,Units,Scale,Flow,Adjustment,Periodicity,Metadata,Corporate_History
IDNORD,Bank of Norway Discount Rate,Central Bank Interest Rates,Europe Euro,Norway,,,,,,,Percent per Annum,Units,Stock,none,Daily From Oct 1818 To Jun 1984<BR>,"Sources: National Bank of Norway, Annual Report (1818-1919), League of Nations (1920-45), Norges Bank, Economic Bulletin (1946-)",
Date,Ticker,Open,High,Low,Close
12/31/1920,IDNORD,6,7,6,7
12/31/1921,IDNORD,7,7,6.5,6.5
12/31/1922,IDNORD,6.5,6.5,5,5
12/31/1923,IDNORD,5,7,5,7
12/31/1924,IDNORD,7,7,6.5,6.5
12/31/1925,IDNORD,6.5,6.5,5,5
12/31/1926,IDNORD,5,6,4.5,4.5
12/31/1927,IDNORD,4.5,5,4.5,5
12/31/1928,IDNORD,5,6,5,5.5
12/31/1929,IDNORD,5.5,6,5,5
12/31/1930,IDNORD,5,5,4,4
12/31/1931,IDNORD,4,8,4,6
12/31/1932,IDNORD,6,6,4,4
12/31/1933,IDNORD,4,4,3.5,3.5
12/31/1934,IDNORD,3.5,3.5,3.5,3.5
12/31/1935,IDNORD,3.5,3.5,3.5,3.5
12/31/1936,IDNORD,3.5,4,3.5,4
12/31/1937,IDNORD,4,4,4,4
12/31/1938,IDNORD,4,4,3.5,3.5
12/31/1939,IDNORD,3.5,4.5,3.5,4.5
12/31/1940,IDNORD,4.5,4.5,3,3
12/31/1941,IDNORD,3,3,3,3
12/31/1942,IDNORD,3,3,3,3
12/31/1943,IDNORD,3,3,3,3
12/31/1944,IDNORD,3,3,3,3
12/31/1945,IDNORD,3,3,3,3
12/31/1946,IDNORD,3,3,2.5,2.5
12/31/1947,IDNORD,2.5,2.5,2.5,2.5
12/31/1948,IDNORD,2.5,2.5,2.5,2.5
12/31/1949,IDNORD,2.5,2.5,2.5,2.5
12/31/1950,IDNORD,2.5,2.5,2.5,2.5
12/31/1951,IDNORD,2.5,2.5,2.5,2.5
12/31/1952,IDNORD,2.5,2.5,2.5,2.5
12/31/1953,IDNORD,2.5,2.5,2.5,2.5
12/31/1954,IDNORD,2.5,2.5,2.5,2.5
12/31/1955,IDNORD,2.5,3.5,2.5,3.5
12/31/1956,IDNORD,3.5,3.5,3.5,3.5
12/31/1957,IDNORD,3.5,3.5,3.5,3.5
12/31/1958,IDNORD,3.5,3.5,3.5,3.5
12/31/1959,IDNORD,3.5,3.5,3.5,3.5
12/31/1960,IDNORD,3.5,3.5,3.5,3.5
12/31/1961,IDNORD,3.5,3.5,3.5,3.5
12/31/1962,IDNORD,3.5,3.5,3.5,3.5
12/31/1963,IDNORD,3.5,3.5,3.5,3.5
12/31/1964,IDNORD,3.5,3.5,3.5,3.5
12/31/1965,IDNORD,3.5,3.5,3.5,3.5
12/31/1966,IDNORD,3.5,3.5,3.5,3.5
12/31/1967,IDNORD,3.5,3.5,3.5,3.5
12/31/1968,IDNORD,3.5,3.5,3.5,3.5
12/31/1969,IDNORD,3.5,4.5,3.5,4.5
12/31/1970,IDNORD,4.5,4.5,4.5,4.5
12/31/1971,IDNORD,4.5,4.5,4.5,4.5
12/31/1972,IDNORD,4.5,4.5,4.5,4.5
12/31/1973,IDNORD,4.5,4.5,4.5,4.5
12/31/1974,IDNORD,4.5,5.5,4.5,5.5
12/31/1975,IDNORD,5.5,5.5,5,5
12/31/1976,IDNORD,5,6,5,6
12/31/1977,IDNORD,6,6,6,6
12/31/1978,IDNORD,6,7,6,7
12/31/1979,IDNORD,7,9,7,9
12/31/1980,IDNORD,9,9,9,9
12/31/1981,IDNORD,9,9,9,9
12/31/1982,IDNORD,9,9,9,9
12/31/1983,IDNORD,9,9,8,8
12/31/1984,IDNORD,8,8,8,8
