Ticker,Name,Series Type,Currency,Country,Sector,Industry,Sic,Exchange,Cik,Fiscal_End,Units,Scale,Flow,Adjustment,Periodicity,Metadata,Corporate_History
IDAUTD,Austria Central Bank Discount Rate,Central Bank Interest Rates,Austria Schilling (Euro from 01/01/1999),Austria,,,,,,,Percent per Annum,Units,Stock,none,Monthly From Jan 1818 To Jan 1870<BR>Weekly From Jan 1870 To Jun 1914<BR>Monthly From Jul 1914 To Jun 1934<BR>Daily From Jul 1934 To Dec 2005<BR>,"Sources: The Economist (1860-1918), League of Nations (1919-45), Oesterreicheschen Nationalbank, Mitteilungen des Direktoriums der Oesterreicheschen Nationalbank, Vienna: Oesterreicheschen Nationalbank (1946-)  Notes: Data are for the beginning of the month through 1914.  No data are available from March 1938 to March 1945. Also included is the Lombard rate for Austria starting in April 1945 (IDAUTLM).",
Date,Ticker,Open,High,Low,Close
12/31/1900,IDAUTD,5.5,5.5,4.5,4.5
12/31/1901,IDAUTD,4.5,4.5,4,4
12/31/1902,IDAUTD,4,4,3.5,3.5
12/31/1903,IDAUTD,3.5,3.5,3.5,3.5
12/31/1904,IDAUTD,3.5,3.5,3.125,3.125
12/31/1905,IDAUTD,3.5,4.5,3.125,4.5
12/31/1906,IDAUTD,4.5,4.5,4,4.5
12/31/1907,IDAUTD,4.5,6,4.5,6
12/31/1908,IDAUTD,6,6,4,4
12/31/1909,IDAUTD,4,4,4,4
12/31/1910,IDAUTD,4,5,4,5
12/31/1911,IDAUTD,5,5,4,5
12/31/1912,IDAUTD,5,6,5,6
12/31/1913,IDAUTD,6,6,5.5,5.5
12/31/1914,IDAUTD,5.5,8,4,5.5
12/31/1915,IDAUTD,5.5,5.5,5,5
12/31/1916,IDAUTD,5,5,5,5
12/31/1917,IDAUTD,5,5,5,5
12/31/1918,IDAUTD,5,5,5,5
12/31/1919,IDAUTD,5,5,5,5
12/31/1920,IDAUTD,5,5,5,5
12/31/1921,IDAUTD,5,7,5,7
12/31/1922,IDAUTD,7,9,7,9
12/31/1923,IDAUTD,9,9,9,9
12/31/1924,IDAUTD,9,15,9,13
12/31/1925,IDAUTD,13,13,9,9
12/31/1926,IDAUTD,8,8,7,7
12/31/1927,IDAUTD,6.5,7,6,6.5
12/31/1928,IDAUTD,6,6.5,6,6.5
12/31/1929,IDAUTD,6.5,8.55,6.5,7.5
12/31/1930,IDAUTD,7,7,5,5
12/31/1931,IDAUTD,5,10,5,8
12/31/1932,IDAUTD,8,8,6,6
12/31/1933,IDAUTD,6,6,5,5
12/31/1934,IDAUTD,5,5,4.5,4.5
12/31/1935,IDAUTD,4.5,4.5,3.5,3.5
12/31/1936,IDAUTD,3.5,3.5,3.5,3.5
12/31/1937,IDAUTD,3.5,3.5,3.5,3.5
12/31/1938,IDAUTD,3.5,3.5,3.5,3.5
12/31/1939,IDAUTD,3.5,3.5,3.5,3.5
12/31/1940,IDAUTD,3.5,3.5,3.5,3.5
12/31/1941,IDAUTD,3.5,3.5,3.5,3.5
12/31/1942,IDAUTD,3.5,3.5,3.5,3.5
12/31/1943,IDAUTD,3.5,3.5,3.5,3.5
12/31/1944,IDAUTD,3.5,3.5,3.5,3.5
12/31/1945,IDAUTD,3.5,3.5,3.5,3.5
12/31/1946,IDAUTD,3.5,3.5,3.5,3.5
12/31/1947,IDAUTD,3.5,3.5,3.5,3.5
12/31/1948,IDAUTD,3.5,3.5,3.5,3.5
12/31/1949,IDAUTD,3.5,3.5,3.5,3.5
12/31/1950,IDAUTD,3.5,3.5,3.5,3.5
12/31/1951,IDAUTD,3.5,5,3.5,5
12/31/1952,IDAUTD,5,6,5,6
12/31/1953,IDAUTD,6,6,4,4
12/31/1954,IDAUTD,4,4,3.5,3.5
12/31/1955,IDAUTD,3.5,5,3.5,5
12/31/1956,IDAUTD,5,5,5,5
12/31/1957,IDAUTD,5,5,5,5
12/31/1958,IDAUTD,5,5,5,5
12/31/1959,IDAUTD,5,5,4.5,4.5
12/31/1960,IDAUTD,4.5,5,4.5,5
12/31/1961,IDAUTD,5,5,5,5
12/31/1962,IDAUTD,5,5,5,5
12/31/1963,IDAUTD,5,5,4.5,4.5
12/31/1964,IDAUTD,4.5,4.5,4.5,4.5
12/31/1965,IDAUTD,4.5,4.5,4.5,4.5
12/31/1966,IDAUTD,4.5,4.5,4.5,4.5
12/31/1967,IDAUTD,4.5,4.5,3.75,3.75
12/31/1968,IDAUTD,3.75,3.75,3.75,3.75
12/31/1969,IDAUTD,3.75,4.75,3.75,4.75
12/31/1970,IDAUTD,4.75,5,4.75,5
12/31/1971,IDAUTD,5,5,5,5
12/31/1972,IDAUTD,5,5.5,5,5.5
12/31/1973,IDAUTD,5.5,5.5,5.5,5.5
12/31/1974,IDAUTD,5.5,6.5,5.5,6.5
12/31/1975,IDAUTD,6.5,6.5,6,6
12/31/1976,IDAUTD,6,6,4,4
12/31/1977,IDAUTD,4,5.5,4,5.5
12/31/1978,IDAUTD,5.5,5.5,4.5,4.5
12/31/1979,IDAUTD,4.5,4.5,3.75,3.75
12/31/1980,IDAUTD,3.75,6.75,3.75,6.75
12/31/1981,IDAUTD,6.75,6.75,6.75,6.75
12/31/1982,IDAUTD,6.75,6.75,4.75,4.75
12/31/1983,IDAUTD,4.75,4.75,3.75,3.75
12/31/1984,IDAUTD,3.75,4.5,3.75,4.5
12/31/1985,IDAUTD,4.5,4.5,4,4
12/31/1986,IDAUTD,4,4,4,4
12/31/1987,IDAUTD,4,4,3,3
12/31/1988,IDAUTD,3,4,3,4
12/31/1989,IDAUTD,4,6.5,4,6.5
12/31/1990,IDAUTD,6.5,6.5,6.5,6.5
12/31/1991,IDAUTD,6.5,8,6.5,8
12/31/1992,IDAUTD,8,8.5,8,8
12/31/1993,IDAUTD,8,8,5.25,5.25
12/31/1994,IDAUTD,5.25,5.25,4.5,4.5
12/31/1995,IDAUTD,4.5,4.5,3,3
12/31/1996,IDAUTD,3,3,2.5,2.5
12/31/1997,IDAUTD,2.5,2.5,2.5,2.5
12/31/1998,IDAUTD,2.5,2.5,2.5,2.5
12/31/1999,IDAUTD,3,3,2.5,3
12/31/2000,IDAUTD,3,4.75,3,4.75
12/31/2001,IDAUTD,4.75,4.75,2.75,2.75
12/31/2002,IDAUTD,2.75,2.75,2.2,2.2
12/31/2003,IDAUTD,2.2,2.2,1.47,1.47
12/31/2004,IDAUTD,1.47,1.47,1.47,1.47
12/31/2005,IDAUTD,1.47,1.47,1.47,1.47
