Ticker,Name,Series Type,Currency,Country,Sector,Industry,Sic,Exchange,Cik,Fiscal_End,Units,Scale,Flow,Adjustment,Periodicity,Metadata,Corporate_History
IDITAD,Bank of Italy Discount Rate,Central Bank Interest Rates,Italy Lira (Euro from 01/01/1999),Italy,,,,,,,Percent per Annum,Units,Stock,none,Annual From Dec 1861 To Dec 1867<BR>Monthly From Jan 1868 To Jan 1885<BR>Weekly From Jan 1885 To Jun 1914<BR>Monthly From Jul 1914 To Dec 1998<BR>Daily From Jan 1999 To Dec 2001<BR>,"Sources: Annuario Estadistico Italiano (1881-1918), League of Nations (1919-45), Banca d'Italia, Bollettino Statistico (1946-)",
Date,Ticker,Open,High,Low,Close
12/31/1978,IDITAD,11.5,11.5,10.5,10.5
12/31/1979,IDITAD,10.5,15,10.5,15
12/31/1980,IDITAD,15,16.5,15,16.5
12/31/1981,IDITAD,16.5,19,16.5,19
12/31/1982,IDITAD,19,19,18,18
12/31/1983,IDITAD,18,18,17,17
12/31/1984,IDITAD,17,17,15.5,16.5
12/31/1985,IDITAD,15.5,15.5,15,15
12/31/1986,IDITAD,15,15,12,12
12/31/1987,IDITAD,12,12,11.5,12
12/31/1988,IDITAD,12,12.5,12,12.5
12/31/1989,IDITAD,12.5,13.5,12.5,13.5
12/31/1990,IDITAD,13.5,13.5,12.5,12.5
12/31/1991,IDITAD,12.5,12.5,11.5,12
12/31/1992,IDITAD,12,15,12,12
12/31/1993,IDITAD,12,12,8,8
12/31/1994,IDITAD,8,8,7,7.5
12/31/1995,IDITAD,7.5,9,7.5,9
12/31/1996,IDITAD,9,9,7.5,7.5
12/31/1997,IDITAD,6.75,6.75,5.5,5.5
12/31/1998,IDITAD,5.5,5.5,3,3
12/31/1999,IDITAD,3,3,2.5,3
12/31/2000,IDITAD,3,4.75,3,4.75
12/31/2001,IDITAD,4.75,4.75,3.25,3.25
